,loc,v(g),ev(g),iv(g),defects
7732,11,3,1,2,0
7733,7,1,1,1,0
7734,23,2,1,2,0
7735,40,4,1,4,0
7736,24,4,3,3,0
7737,4,1,1,1,0
7738,52,5,1,3,0
7739,36,4,1,3,0
7740,43,9,9,2,0
7741,5,1,1,1,0
7742,30,11,6,6,0
7743,18,5,4,4,0
7744,16,4,1,4,0
7745,11,2,1,2,0
7746,18,6,6,5,0
7747,26,6,3,5,0
7748,18,6,5,3,0
7749,28,7,1,6,0
7750,15,6,5,3,0
7751,15,3,1,2,0
7752,26,6,6,1,0
7753,23,10,7,6,0
7754,40,11,1,7,0
7755,15,6,5,3,0
7756,30,11,6,6,0
7757,14,3,1,2,0
7758,18,4,1,2,0
7759,65,17,12,8,0
7760,35,10,5,7,0
7761,86,8,1,5,0
7762,108,9,1,4,0
7763,42,4,1,3,0
7764,60,7,1,4,0
7765,27,6,1,3,0
7766,15,5,4,2,0
7767,12,1,1,1,0
7768,283,37,11,11,0
7769,15,2,1,2,0
7770,8,1,1,1,0
7771,259,31,11,11,0
7772,292,37,11,11,0
7773,65,9,4,5,0
7774,67,9,4,5,0
7775,284,37,11,12,0
7776,4,1,1,1,0
7777,22,5,1,3,0
7778,4,1,1,1,0
7779,67,9,4,5,0
7780,75,9,4,5,0
7781,165,31,6,26,0
7782,7,1,1,1,0
7783,4,1,1,1,0
7784,6,1,1,1,0
7785,7,1,1,1,0
7786,4,1,1,1,0
7787,14,3,1,3,0
7788,25,3,1,1,0
7789,6,2,1,2,0
7790,16,2,1,2,0
7791,24,4,1,4,0
7792,10,4,4,4,0
7793,6,1,1,1,0
7794,26,6,5,3,0
7795,10,1,1,1,0
7796,22,5,4,3,0
7797,26,6,5,3,0
7798,11,2,1,1,0
7799,33,6,3,5,0
7800,30,2,1,1,0
7801,88,34,33,24,0
7802,159,39,32,23,0
7803,173,37,22,30,0
7804,64,12,5,5,0
7805,21,3,1,3,0
7806,23,3,1,3,0
7807,11,3,3,1,0
7808,11,3,3,1,0
7809,11,3,3,1,0
7810,54,10,7,9,0
7811,11,3,3,1,0
7812,7,2,1,2,0
7813,11,3,3,1,0
7814,11,3,3,1,0
7815,5,1,1,1,0
7816,5,1,1,1,0
7817,25,5,4,4,0
7818,27,5,4,4,0
7819,486,23,1,21,0
7820,15,3,1,2,0
7821,362,44,13,36,0
7822,28,3,1,3,0
7823,138,66,63,59,0
7824,22,3,1,3,0
7825,21,3,1,3,0
7826,36,4,1,4,0
7827,28,3,1,3,0
7828,113,40,33,36,0
7829,13,2,1,2,0
7830,27,4,3,3,0
7831,32,4,1,4,0
7832,39,4,1,4,0
7833,32,4,1,4,0
7834,32,4,1,4,0
7835,27,4,3,3,0
7836,5,1,1,1,0
7837,36,5,5,5,0
7838,60,6,4,5,0
7839,19,2,1,2,0
7840,147,65,63,64,0
7841,42,4,1,4,0
7842,78,5,1,4,0
7843,27,3,1,3,0
7844,24,3,1,3,0
7845,44,5,1,3,0
7846,89,24,23,9,0
7847,107,45,44,22,0
7848,32,4,1,4,0
7849,37,5,5,5,0
7850,74,15,11,10,0
7851,31,3,1,1,0
7852,22,8,8,3,0
7853,47,7,6,3,0
7854,30,5,1,5,0
7855,22,2,1,1,0
7856,55,30,29,12,0
7857,34,6,5,2,0
7858,35,4,4,3,0
7859,37,10,9,3,0
7860,28,3,1,3,0
7861,64,9,5,8,0
7862,32,3,1,2,0
7863,33,6,6,3,0
7864,47,7,6,3,0
7865,35,5,1,4,0
7866,110,32,32,24,0
7867,106,37,37,25,0
7868,68,13,12,9,0
7869,33,5,1,5,0
7870,28,2,1,2,0
7871,32,2,1,2,0
7872,27,2,1,2,0
7873,24,2,1,2,0
7874,78,45,45,24,0
7875,35,4,1,2,0
7876,35,4,1,2,0
7877,48,18,17,7,0
7878,40,5,1,5,0
7879,34,3,1,3,0
7880,45,4,1,4,0
7881,50,15,15,14,0
7882,45,4,1,4,0
7883,39,5,4,3,0
7884,8,1,1,1,0
7885,9,1,1,1,0
7886,7,2,1,1,0
7887,5,1,1,1,0
7888,108,10,1,9,0
7889,51,4,1,4,0
7890,4,1,1,1,0
7891,78,7,5,6,0
7892,91,10,8,8,0
7893,48,4,4,3,0
7894,118,21,19,19,0
7895,112,13,1,13,0
7896,13,2,1,2,0
7897,48,5,1,5,0
7898,32,4,1,4,0
7899,41,3,1,3,0
7900,5,1,1,1,0
7901,34,3,1,3,0
7902,20,3,1,3,0
7903,54,7,1,5,0
7904,12,2,1,2,0
7905,12,2,1,2,0
7906,19,2,1,2,0
7907,20,2,1,2,0
7908,7,1,1,1,0
7909,4,1,1,1,0
7910,4,1,1,1,0
7911,22,3,1,3,0
7912,7,1,1,1,0
7913,302,55,29,40,0
7914,71,6,5,5,0
7915,23,3,1,3,0
7916,78,14,14,10,0
7917,23,2,1,2,0
7918,11,2,1,2,0
7919,36,5,4,5,0
7920,48,12,12,12,0
7921,12,1,1,1,0
7922,128,33,33,21,0
7923,9,1,1,1,0
7924,9,1,1,1,0
7925,7,1,1,1,0
7926,7,1,1,1,0
7927,9,1,1,1,0
7928,7,1,1,1,0
7929,40,7,6,6,0
7930,17,2,1,1,0
7931,27,1,1,1,0
7932,34,1,1,1,0
7933,11,2,1,2,0
7934,10,2,1,2,0
7935,9,1,1,1,0
7936,109,9,1,7,0
7937,83,8,1,7,0
7938,47,11,11,11,0
7939,28,4,1,4,0
7940,33,3,1,3,0
7941,102,35,30,25,0
7942,8,1,1,1,0
7943,30,13,12,11,0
7944,5,1,1,1,0
7945,33,6,6,6,0
7946,22,3,1,3,0
7947,19,2,1,2,0
7948,79,35,34,33,0
7949,41,4,1,4,0
7950,112,44,43,43,0
7951,57,6,4,3,0
7952,27,3,1,3,0
7953,37,4,1,4,0
7954,36,4,1,4,0
7955,6,1,1,1,0
7956,7,2,1,2,0
7957,7,2,1,2,0
7958,11,2,1,2,0
7959,91,20,12,19,0
7960,51,13,9,13,0
7961,7,2,1,2,0
7962,25,6,6,6,0
7963,5,1,1,1,0
7964,23,11,11,11,0
7965,8,1,1,1,0
7966,5,1,1,1,0
7967,39,5,1,5,0
7968,8,1,1,1,0
7969,5,1,1,1,0
7970,12,2,1,2,0
7971,19,3,1,2,0
7972,83,14,11,12,0
7973,77,8,4,7,0
7974,4,1,1,1,0
7975,4,1,1,1,0
7976,31,6,4,5,0
7977,211,30,28,22,0
7978,5,1,1,1,0
7979,5,1,1,1,0
7980,5,1,1,1,0
7981,27,3,1,3,0
7982,122,11,6,5,0
7983,7,2,1,2,0
7984,7,1,1,1,0
7985,8,1,1,1,0
7986,8,2,1,2,0
7987,5,1,1,1,0
7988,7,1,1,1,0
7989,7,1,1,1,0
7990,8,1,1,1,0
7991,88,15,14,14,0
7992,37,3,1,3,0
7993,32,14,11,9,0
7994,184,30,28,21,0
7995,5,1,1,1,0
7996,53,7,5,6,0
7997,4,1,1,1,0
7998,4,1,1,1,0
7999,38,3,1,2,0
8000,51,7,4,7,0
8001,51,7,4,7,0
8002,9,1,1,1,0
8003,51,7,4,7,0
8004,4,1,1,1,0
8005,40,12,12,12,0
8006,133,60,57,59,0
8007,42,4,1,4,0
8008,27,3,1,3,0
8009,53,7,6,5,0
8010,54,5,5,5,0
8011,12,3,1,2,0
8012,20,5,5,5,0
8013,28,12,11,11,0
8014,14,3,1,2,0
8015,38,9,7,9,0
8016,40,10,9,9,0
8017,21,5,5,5,0
8018,20,9,9,8,0
8019,420,36,13,19,0
8020,374,35,12,18,0
8021,5,1,1,1,0
8022,5,1,1,1,0
8023,5,1,1,1,0
8024,5,1,1,1,0
8025,5,1,1,1,0
8026,18,3,3,2,0
8027,7,1,1,1,0
8028,11,4,1,2,0
8029,54,7,1,6,0
8030,29,3,1,3,0
8031,7,1,1,1,0
8032,47,17,17,13,0
8033,112,39,39,31,0
8034,31,3,1,3,0
8035,51,7,4,7,0
8036,5,1,1,1,0
8037,10,1,1,1,0
8038,10,1,1,1,0
8039,24,5,5,5,0
8040,4,1,1,1,0
8041,33,5,5,5,0
8042,17,2,1,2,0
8043,17,2,1,2,0
8044,16,2,1,2,0
8045,23,3,1,3,0
8046,16,2,1,2,0
8047,109,18,10,16,0
8048,24,4,4,3,0
8049,41,4,1,4,0
8050,33,5,1,4,0
8051,133,12,6,8,0
8052,55,12,8,11,0
8053,37,7,4,5,0
8054,4,1,1,1,0
8055,4,1,1,1,0
8056,12,2,1,1,0
8057,5,1,1,1,0
8058,4,1,1,1,0
8059,7,1,1,1,0
8060,7,1,1,1,0
8061,7,1,1,1,0
8062,7,1,1,1,0
8063,7,1,1,1,0
8064,88,15,8,12,0
8065,4,1,1,1,0
8066,78,13,11,10,0
8067,142,28,20,19,0
8068,33,3,1,3,0
8069,42,8,8,5,0
8070,81,5,3,4,0
8071,23,10,10,9,0
8072,4,1,1,1,0
8073,20,3,1,1,0
8074,7,1,1,1,0
8075,21,2,1,1,0
8076,4,1,1,1,0
8077,28,10,10,9,0
8078,38,5,5,4,0
8079,28,2,1,2,0
8080,16,2,1,2,0
8081,24,6,1,4,0
8082,85,16,16,16,0
8083,48,13,12,7,0
8084,49,13,12,7,0
8085,48,13,12,7,0
8086,56,11,9,3,0
8087,48,13,12,7,0
8088,48,13,12,7,0
8089,49,13,12,7,0
8090,51,6,5,6,0
8091,37,4,3,4,0
8092,144,12,5,10,0
8093,5,1,1,1,0
8094,64,6,5,4,0
8095,17,4,1,1,0
8096,18,4,1,1,0
8097,5,1,1,1,0
8098,5,1,1,1,0
8099,22,3,1,3,0
8100,22,3,1,3,0
8101,20,4,4,2,0
8102,28,3,1,3,0
8103,12,2,1,2,0
8104,20,3,1,3,0
8105,11,2,1,2,0
8106,9,1,1,1,0
8107,40,5,1,5,0
8108,5,1,1,1,0
8109,5,1,1,1,0
8110,5,1,1,1,0
8111,4,1,1,1,0
8112,25,3,1,3,0
8113,8,1,1,1,0
8114,8,1,1,1,0
8115,40,5,1,5,0
8116,18,4,1,4,0
8117,19,4,1,4,0
8118,10,2,1,2,0
8119,21,6,1,4,0
8120,30,7,1,4,0
8121,49,13,12,13,0
8122,19,5,1,4,0
8123,23,5,1,4,0
8124,10,2,1,2,0
8125,19,5,1,4,0
8126,25,5,1,4,0
8127,24,4,1,4,0
8128,19,5,1,4,0
8129,23,5,1,4,0
8130,26,12,12,12,0
8131,22,4,1,4,0
8132,19,3,1,2,0
8133,23,14,14,14,0
8134,52,13,12,13,0
8135,10,2,1,2,0
8136,21,7,7,6,0
8137,19,5,1,4,0
8138,23,5,1,4,0
8139,12,2,1,2,0
8140,47,14,14,13,0
8141,51,14,14,13,0
8142,10,2,1,2,0
8143,25,7,7,6,0
8144,19,5,1,4,0
8145,23,5,1,4,0
8146,19,5,1,4,0
8147,23,5,1,4,0
8148,10,2,1,2,0
8149,5,1,1,1,0
8150,34,2,1,2,0
8151,56,10,7,9,0
8152,136,16,14,14,0
8153,243,31,5,12,0
8154,42,1,1,1,0
8155,33,1,1,1,0
8156,33,1,1,1,0
8157,83,5,1,5,0
8158,39,5,1,5,0
8159,12,4,1,2,0
8160,12,4,1,2,0
8161,32,1,1,1,0
8162,36,1,1,1,0
8163,11,1,1,1,0
8164,23,10,10,8,0
8165,36,4,3,4,0
8166,25,3,1,3,0
8167,60,7,1,6,0
8168,4,1,1,1,0
8169,33,2,1,2,0
8170,19,3,1,2,0
8171,24,6,6,4,0
8172,24,6,6,4,0
8173,19,5,5,3,0
8174,25,6,6,4,0
8175,19,3,1,2,0
8176,35,5,4,5,0
8177,21,2,1,2,0
8178,47,17,17,13,0
8179,112,39,39,31,0
8180,27,3,1,3,0
8181,70,15,14,15,0
8182,19,2,1,2,0
8183,17,2,1,2,0
8184,18,2,1,2,0
8185,17,2,1,2,0
8186,17,2,1,2,0
8187,19,2,1,2,0
8188,20,2,1,2,0
8189,74,6,3,5,0
8190,25,3,1,3,0
8191,5,1,1,1,0
8192,52,8,8,7,0
8193,18,2,1,2,0
8194,73,23,23,20,0
8195,18,2,1,2,0
8196,17,2,1,2,0
8197,36,6,4,5,0
8198,4,1,1,1,0
8199,4,1,1,1,0
8200,9,1,1,1,0
8201,12,3,1,2,0
8202,22,2,1,2,0
8203,29,2,1,2,0
8204,52,13,13,13,0
8205,31,6,6,6,0
8206,48,10,10,10,0
8207,24,3,1,3,0
8208,18,2,1,2,0
8209,8,1,1,1,0
8210,8,1,1,1,0
8211,9,1,1,1,0
8212,4,1,1,1,0
8213,231,37,24,25,0
8214,29,7,5,6,0
8215,7,1,1,1,0
8216,8,1,1,1,0
8217,7,1,1,1,0
8218,7,1,1,1,0
8219,4,1,1,1,0
8220,38,5,5,4,0
8221,32,4,4,3,0
8222,5,1,1,1,0
8223,7,1,1,1,0
8224,40,7,4,5,0
8225,39,6,4,5,0
8226,33,6,1,5,0
8227,11,4,4,4,0
8228,12,2,1,2,0
8229,7,1,1,1,0
8230,12,4,4,4,0
8231,7,1,1,1,0
8232,21,7,7,6,0
8233,7,1,1,1,0
8234,7,1,1,1,0
8235,6,1,1,1,0
8236,46,11,9,11,0
8237,4,1,1,1,0
8238,4,1,1,1,0
8239,12,2,1,1,0
8240,31,6,4,5,0
8241,65,7,6,7,0
8242,71,13,6,6,0
8243,5,1,1,1,0
8244,5,1,1,1,0
8245,5,1,1,1,0
8246,25,3,1,3,0
8247,18,2,1,2,0
8248,221,34,30,32,0
8249,5,1,1,1,0
8250,5,1,1,1,0
8251,5,1,1,1,0
8252,7,2,1,2,0
8253,131,42,37,25,0
8254,123,24,14,18,0
8255,55,8,4,6,0
8256,28,4,4,3,0
8257,30,4,4,3,0
8258,26,4,4,3,0
8259,26,4,4,3,0
8260,7,2,1,2,0
8261,7,2,1,2,0
8262,7,2,1,2,0
8263,4,1,1,1,0
8264,7,2,1,2,0
8265,4,1,1,1,0
8266,4,1,1,1,0
8267,4,1,1,1,0
8268,24,10,10,8,0
8269,4,1,1,1,0
8270,4,1,1,1,0
8271,20,6,1,3,0
8272,47,9,1,6,0
8273,26,6,1,3,0
8274,32,4,1,4,0
8275,11,1,1,1,0
8276,10,2,1,2,0
8277,7,1,1,1,0
8278,10,2,1,2,0
8279,10,2,1,2,0
8280,10,2,1,2,0
8281,54,11,7,9,0
8282,12,2,1,2,0
8283,57,16,16,15,0
8284,6,1,1,1,0
8285,8,1,1,1,0
8286,5,1,1,1,0
8287,7,2,1,2,0
8288,7,1,1,1,0
8289,46,11,10,9,0
8290,46,11,10,9,0
8291,58,8,1,7,0
8292,61,8,1,4,0
8293,59,8,1,7,0
8294,9,1,1,1,0
8295,29,4,1,3,0
8296,7,2,1,2,0
8297,15,2,1,2,0
8298,5,1,1,1,0
8299,7,1,1,1,0
8300,7,2,1,2,0
8301,40,11,9,11,0
8302,4,1,1,1,0
8303,120,15,5,13,0
8304,21,2,1,2,0
8305,23,4,4,4,0
8306,64,12,12,12,0
8307,22,3,1,2,0
8308,591,165,165,147,0
8309,7,1,1,1,0
8310,47,8,5,7,0
8311,8,1,1,1,0
8312,129,32,30,24,0
8313,18,5,5,4,0
8314,73,7,1,7,0
8315,4,1,1,1,0
8316,50,10,3,4,0
8317,22,3,1,2,0
8318,17,2,1,2,0
8319,63,3,1,3,0
8320,20,4,3,2,0
8321,65,13,8,8,0
8322,32,4,3,3,0
8323,42,4,1,3,0
8324,18,3,1,3,0
8325,72,7,6,6,0
8326,87,2,1,2,0
8327,83,7,5,5,0
8328,84,7,5,5,0
8329,152,23,8,9,0
8330,150,17,6,13,0
8331,76,2,1,2,0
8332,29,2,1,2,0
8333,44,2,1,2,0
8334,49,3,1,3,0
8335,48,5,3,3,0
8336,23,3,3,2,0
8337,8,2,1,1,0
8338,29,5,1,2,0
8339,6,1,1,1,0
8340,11,2,1,1,0
8341,28,5,4,5,0
8342,20,2,1,2,0
8343,80,8,8,5,0
8344,11,2,1,1,0
8345,15,2,1,2,0
8346,5,1,1,1,0
8347,10,3,3,2,0
8348,27,3,1,3,0
8349,29,8,8,5,0
8350,4,1,1,1,0
8351,21,2,1,1,0
8352,14,4,4,1,0
8353,19,5,5,3,0
8354,21,5,1,2,0
8355,17,16,16,16,0
8356,258,22,17,8,0
8357,9,2,1,2,0
8358,12,3,1,2,0
8359,33,6,5,3,0
8360,16,2,1,2,0
8361,79,15,5,6,0
8362,39,3,1,2,0
8363,65,8,7,8,0
8364,46,5,4,5,0
8365,68,9,8,2,0
8366,20,3,1,2,0
8367,21,2,1,2,0
8368,25,3,1,3,0
8369,14,3,1,3,0
8370,24,6,1,3,0
8371,13,2,1,2,0
8372,20,10,5,6,0
8373,26,5,3,3,0
8374,33,6,6,3,0
8375,25,5,3,3,0
8376,23,4,4,2,0
8377,8,3,3,2,0
8378,9,3,3,2,0
8379,17,2,1,2,0
8380,13,3,1,2,0
8381,15,6,1,3,0
8382,22,2,1,2,0
8383,17,2,1,2,0
8384,53,8,3,5,0
8385,14,2,1,2,0
8386,59,21,16,9,0
8387,11,3,1,2,0
8388,18,5,1,2,0
8389,29,5,4,3,0
8390,57,3,1,1,0
8391,20,4,3,2,0
8392,36,7,3,3,0
8393,29,3,1,3,0
8394,7,2,1,2,0
8395,15,2,1,2,0
8396,4,1,1,1,0
8397,46,7,3,2,0
8398,27,11,6,5,0
8399,27,11,6,5,0
8400,29,11,6,5,0
8401,47,14,6,6,0
8402,30,11,6,5,0
8403,27,11,6,5,0
8404,9,2,1,2,0
8405,18,4,1,4,0
8406,4,1,1,1,0
8407,14,2,1,2,0
8408,35,5,3,4,0
8409,92,16,1,4,0
8410,54,17,6,3,0
8411,11,2,1,2,0
8412,7,1,1,1,0
8413,15,4,1,4,0
8414,26,5,1,2,0
8415,12,3,1,3,0
8416,40,7,7,3,0
8417,26,6,4,2,0
8418,25,7,5,2,0
8419,22,3,1,2,0
8420,31,6,6,3,0
8421,26,6,3,4,0
8422,32,7,7,7,0
8423,32,7,7,7,0
8424,16,3,1,2,0
8425,19,5,5,3,0
8426,21,5,4,2,0
8427,32,5,1,3,0
8428,11,2,1,2,0
8429,10,3,3,2,0
8430,11,3,3,2,0
8431,65,9,5,2,0
8432,11,1,1,1,0
8433,14,1,1,1,0
8434,7,1,1,1,0
8435,56,12,7,4,0
8436,54,11,1,6,0
8437,13,2,1,2,0
8438,22,1,1,1,0
8439,41,7,6,3,0
8440,9,2,1,2,0
8441,7,1,1,1,0
8442,55,8,1,4,0
8443,26,4,1,4,0
8444,15,2,1,1,0
8445,22,4,4,2,0
8446,21,4,1,2,0
8447,87,16,13,9,0
8448,11,1,1,1,0
8449,22,3,1,2,0
8450,22,4,4,2,0
8451,17,1,1,1,0
8452,22,3,1,3,0
8453,24,5,5,2,0
8454,9,2,1,2,0
8455,31,9,9,7,0
8456,31,9,9,7,0
8457,71,4,1,4,0
8458,44,6,1,5,0
8459,363,72,44,33,0
8460,9,1,1,1,0
8461,60,10,9,3,0
8462,19,5,4,3,0
8463,4,1,1,1,0
8464,4,1,1,1,0
8465,114,1,1,1,0
8466,80,1,1,1,0
8467,60,4,1,3,0
8468,79,5,1,5,0
8469,89,7,6,6,0
8470,67,7,7,7,0
8471,132,5,1,5,0
8472,29,2,1,2,0
8473,19,3,1,2,0
8474,12,2,1,2,0
8475,24,8,3,4,0
8476,5,1,1,1,0
8477,20,5,1,2,0
8478,19,4,1,2,0
8479,25,3,1,3,0
8480,31,6,1,1,0
8481,74,10,5,9,0
8482,9,2,1,1,0
8483,8,2,1,2,0
8484,10,3,3,1,0
8485,22,3,1,3,0
8486,18,4,1,3,0
8487,10,2,1,2,0
8488,11,1,1,1,0
8489,7,1,1,1,0
8490,18,3,1,1,0
8491,7,1,1,1,0
8492,12,2,1,2,0
8493,8,2,1,2,0
8494,81,5,4,5,0
8495,46,18,18,14,0
8496,13,4,3,1,0
8497,9,2,1,1,0
8498,9,2,1,1,0
8499,9,3,3,1,0
8500,72,5,1,3,0
8501,27,3,3,2,0
8502,16,2,1,2,0
8503,24,7,7,7,0
8504,29,1,1,1,0
8505,115,7,1,6,0
8506,21,4,3,2,0
8507,65,7,4,5,0
8508,36,7,3,2,0
8509,16,3,1,2,0
8510,22,2,1,2,0
8511,5,1,1,1,0
8512,8,3,3,1,0
8513,5,1,1,1,0
8514,11,2,1,2,0
8515,97,7,1,6,0
8516,6,1,1,1,0
8517,6,2,1,1,0
8518,6,1,1,1,0
8519,18,3,1,2,0
8520,4,1,1,1,0
8521,4,1,1,1,0
8522,4,1,1,1,0
8523,5,1,1,1,0
8524,21,2,1,2,0
8525,20,2,1,2,0
8526,23,4,1,2,0
8527,29,6,5,3,0
8528,4,1,1,1,0
8529,39,9,7,5,0
8530,8,3,1,2,0
8531,93,10,1,10,0
8532,16,4,1,2,0
8533,10,3,3,1,0
8534,5,1,1,1,0
8535,26,3,1,2,0
8536,16,6,3,2,0
8537,17,5,1,1,0
8538,27,8,1,1,0
8539,54,7,1,7,0
8540,7,1,1,1,0
8541,16,4,1,1,0
8542,4,1,1,1,0
8543,12,1,1,1,0
8544,47,5,4,5,0
8545,19,2,1,2,0
8546,64,8,1,6,0
8547,27,3,1,3,0
8548,16,1,1,1,0
8549,10,2,1,1,0
8550,25,2,1,2,0
8551,12,2,1,1,0
8552,24,3,1,3,0
8553,5,1,1,1,0
8554,11,2,1,1,0
8555,79,9,7,6,0
8556,83,9,7,6,0
8557,76,9,6,5,0
8558,85,8,4,6,0
8559,84,11,7,6,0
8560,158,12,6,7,0
8561,61,10,1,9,0
8562,110,16,15,9,0
8563,69,10,4,7,0
8564,11,2,1,2,0
8565,15,1,1,1,0
8566,15,1,1,1,0
8567,15,1,1,1,0
8568,24,2,1,2,0
8569,39,5,1,1,0
8570,34,4,1,1,0
8571,39,5,1,1,0
8572,5,1,1,1,0
8573,5,1,1,1,0
8574,39,5,1,1,0
8575,5,1,1,1,0
8576,5,1,1,1,0
8577,83,12,1,1,0
8578,8,1,1,1,0
8579,50,4,1,4,0
8580,93,8,1,8,0
8581,60,7,1,6,0
8582,69,7,1,6,0
8583,49,5,1,4,0
8584,1,1,1,1,0
8585,20,3,1,2,0
8586,15,2,1,2,0
8587,162,45,40,20,0
8588,66,15,6,7,0
8589,21,4,1,1,0
8590,20,1,1,1,0
8591,33,10,5,4,0
8592,26,4,1,4,0
8593,23,7,5,4,0
8594,83,10,1,4,0
8595,26,5,1,1,0
8596,19,6,6,1,0
8597,19,6,6,1,0
8598,27,6,1,1,0
8599,7,2,1,1,0
8600,89,18,18,8,0
8601,20,4,1,2,0
8602,9,1,1,1,0
8603,13,2,1,2,0
8604,7,1,1,1,0
8605,7,1,1,1,0
8606,6,1,1,1,0
8607,10,1,1,1,0
8608,4,1,1,1,0
8609,36,8,1,7,0
8610,23,9,9,3,0
8611,26,10,10,5,0
8612,25,9,9,4,0
8613,24,7,6,3,0
8614,27,9,9,4,0
8615,44,10,6,6,0
8616,24,7,6,3,0
8617,12,2,1,2,0
8618,9,2,1,1,0
8619,17,3,3,1,0
8620,92,3,1,2,0
8621,19,5,5,1,0
8622,47,6,1,1,0
8623,24,4,1,3,0
8624,22,4,1,2,0
8625,18,5,5,3,0
8626,26,8,4,6,0
8627,5,2,1,1,0
8628,20,3,1,2,0
8629,60,13,1,5,0
8630,27,8,1,2,0
8631,21,5,1,4,0
8632,9,1,1,1,0
8633,11,3,3,3,0
8634,7,1,1,1,0
8635,14,5,5,1,0
8636,9,4,4,1,0
8637,13,3,1,2,0
8638,10,3,1,1,0
8639,10,3,1,1,0
8640,10,3,1,1,0
8641,10,3,1,1,0
8642,14,2,1,2,0
8643,85,7,7,2,0
8644,17,4,1,1,0
8645,17,6,3,2,0
8646,22,3,1,3,0
8647,18,2,1,2,0
8648,15,3,1,3,0
8649,129,15,9,9,0
8650,13,2,1,2,0
8651,16,3,3,2,0
8652,6,1,1,1,0
8653,12,2,1,2,0
8654,4,1,1,1,0
8655,7,1,1,1,0
8656,10,1,1,1,0
8657,7,1,1,1,0
8658,5,1,1,1,0
8659,4,1,1,1,0
8660,5,1,1,1,0
8661,7,1,1,1,0
8662,113,19,8,15,0
8663,7,1,1,1,0
8664,4,1,1,1,0
8665,26,1,1,1,0
8666,8,1,1,1,0
8667,6,1,1,1,0
8668,7,1,1,1,0
8669,9,1,1,1,0
8670,6,1,1,1,0
8671,17,2,1,2,0
8672,17,2,1,2,0
8673,25,2,1,2,0
8674,36,4,1,3,0
8675,16,2,1,1,0
8676,6,1,1,1,0
8677,33,5,5,3,0
8678,17,2,1,2,0
8679,17,3,3,2,0
8680,27,2,1,2,0
8681,21,4,4,1,0
8682,18,3,1,2,0
8683,20,3,1,1,0
8684,4,1,1,1,0
8685,75,9,6,3,0
8686,19,3,1,2,0
8687,23,3,3,2,0
8688,49,7,5,2,0
8689,13,2,1,2,0
8690,4,1,1,1,0
8691,12,2,1,2,0
8692,62,7,4,5,0
8693,113,33,33,17,0
8694,22,2,1,2,0
8695,22,5,3,3,0
8696,60,7,6,4,0
8697,93,11,9,6,0
8698,40,6,4,4,0
8699,80,13,6,6,0
8700,57,14,12,6,0
8701,64,11,8,5,0
8702,8,2,1,1,0
8703,55,17,16,16,0
8704,55,17,16,16,0
8705,8,4,4,3,0
8706,8,4,4,3,0
8707,4,1,1,1,0
8708,15,5,5,4,0
8709,11,4,4,3,0
8710,12,4,4,3,0
8711,12,4,4,3,0
8712,7,3,3,2,0
8713,12,3,3,2,0
8714,8,4,4,3,0
8715,11,3,3,1,0
8716,7,3,3,2,0
8717,7,2,1,1,0
8718,12,4,4,3,0
8719,48,16,16,15,0
8720,46,4,3,3,0
8721,22,2,1,1,0
8722,7,1,1,1,0
8723,85,11,1,11,0
8724,55,4,1,3,0
8725,76,9,1,9,0
8726,97,12,1,12,0
8727,74,10,4,8,0
8728,75,6,1,6,0
8729,112,13,6,7,0
8730,20,3,1,3,0
8731,7,2,1,1,0
8732,43,3,1,2,0
8733,4,1,1,1,0
8734,16,1,1,1,0
8735,25,3,1,3,0
8736,4,2,1,2,0
8737,22,3,1,1,0
8738,25,3,1,1,0
8739,24,3,1,1,0
8740,38,8,1,7,0
8741,4,1,1,1,0
8742,14,2,1,1,0
8743,23,5,1,1,0
8744,29,5,1,4,0
8745,19,4,1,2,0
8746,16,4,1,4,0
8747,5,1,1,1,0
8748,28,9,1,8,0
8749,17,9,1,1,0
8750,5,1,1,1,0
8751,5,1,1,1,0
8752,10,1,1,1,0
8753,25,4,1,4,0
8754,31,4,1,4,0
8755,90,11,8,8,0
8756,4,1,1,1,0
8757,4,1,1,1,0
8758,10,1,1,1,0
8759,20,4,1,4,0
8760,33,5,4,3,0
8761,9,1,1,1,0
8762,20,3,1,3,0
8763,17,3,1,3,0
8764,17,3,1,3,0
8765,20,3,1,3,0
8766,15,2,1,2,0
8767,20,3,1,3,0
8768,20,3,1,3,0
8769,15,2,1,2,0
8770,44,8,1,1,0
8771,79,18,12,8,0
8772,18,5,1,3,0
8773,92,16,7,9,0
8774,36,3,1,2,0
8775,45,4,1,3,0
8776,36,3,1,2,0
8777,9,13,10,4,0
8778,34,4,1,4,0
8779,12,3,3,1,0
8780,18,6,6,2,0
8781,19,6,6,2,0
8782,32,5,3,1,0
8783,52,8,1,6,0
8784,27,5,1,2,0
8785,99,12,5,4,0
8786,103,12,6,4,0
8787,132,24,24,21,0
8788,40,4,4,2,0
8789,37,4,4,2,0
8790,56,8,6,3,0
8791,56,7,5,2,0
8792,68,5,1,3,0
8793,25,4,1,2,0
8794,32,10,10,2,0
8795,64,4,1,4,0
8796,15,4,3,2,0
8797,62,29,29,11,0
8798,30,6,5,2,0
8799,94,17,14,11,0
8800,61,11,1,5,0
8801,41,7,7,4,0
8802,75,9,7,5,0
8803,47,5,4,3,0
8804,21,2,1,2,0
8805,24,6,6,3,0
8806,17,2,1,2,0
