,loc,v(g),ev(g),iv(g),defects
2224,92,2,1,2,0
2225,5,1,1,1,0
2226,136,25,4,12,0
2227,15,4,3,2,0
2228,11,1,1,1,0
2229,8,1,1,1,0
2230,16,4,4,4,0
2231,16,4,4,4,0
2232,16,4,4,4,0
2233,26,4,1,4,0
2234,11,2,1,2,0
2235,19,2,1,1,0
2236,9,1,1,1,0
2237,24,3,1,3,0
2238,34,2,1,2,0
2239,143,60,57,54,0
2240,20,2,1,2,0
2241,112,54,51,53,0
2242,31,4,4,3,0
2243,7,1,1,1,0
2244,57,3,1,3,0
2245,14,2,1,2,0
2246,28,5,5,3,0
2247,32,4,4,3,0
2248,34,8,4,3,0
2249,9,2,1,2,0
2250,70,13,9,2,0
2251,5,1,1,1,0
2252,9,1,1,1,0
2253,32,5,1,5,0
2254,114,26,20,1,0
2255,28,5,3,3,0
2256,16,1,1,1,0
2257,28,5,3,3,0
2258,28,4,4,2,0
2259,73,8,1,3,0
2260,22,2,1,1,0
2261,128,38,28,20,0
2262,36,6,4,5,0
2263,19,2,1,1,0
2264,26,4,1,3,0
2265,24,5,4,4,0
2266,16,3,1,3,0
2267,66,7,1,1,0
2268,60,6,1,6,0
2269,29,5,1,3,0
2270,19,2,1,2,0
2271,213,8,1,8,0
2272,17,3,1,3,0
2273,93,15,10,5,0
2274,12,2,1,1,0
2275,28,5,3,4,0
2276,44,3,1,3,0
2277,7,1,1,1,0
2278,4,2,1,1,0
2279,4,2,1,1,0
2280,4,1,1,1,0
2281,8,2,1,1,0
2282,20,2,1,1,0
2283,8,2,1,1,0
2284,14,1,1,1,0
2285,12,2,1,1,0
2286,9,2,1,1,0
2287,8,2,1,1,0
2288,14,1,1,1,0
2289,21,7,5,4,0
2290,24,5,3,3,0
2291,21,7,5,4,0
2292,17,6,3,3,0
2293,17,6,3,3,0
2294,19,5,4,4,0
2295,19,6,5,4,0
2296,27,9,1,7,0
2297,24,7,1,7,0
2298,25,7,1,7,0
2299,41,9,1,3,0
2300,7,2,1,1,0
2301,9,3,1,2,0
2302,11,4,1,3,0
2303,17,3,1,2,0
2304,68,15,15,7,0
2305,32,6,1,5,0
2306,7,1,1,1,0
2307,4,1,1,1,0
2308,7,1,1,1,0
2309,12,6,5,3,0
2310,5,1,1,1,0
2311,7,2,1,1,0
2312,7,2,1,1,0
2313,37,13,13,11,0
2314,25,7,1,5,0
2315,8,2,1,1,0
2316,8,2,1,1,0
2317,8,2,1,1,0
2318,50,7,6,6,0
2319,7,2,1,1,0
2320,9,3,3,1,0
2321,5,1,1,1,0
2322,4,1,1,1,0
2323,10,3,3,2,0
2324,14,3,3,2,0
2325,4,1,1,1,0
2326,11,1,1,1,0
2327,15,2,1,1,0
2328,11,2,1,2,0
2329,7,2,1,1,0
2330,61,7,6,5,0
2331,4,1,1,1,0
2332,8,1,1,1,0
2333,25,5,5,4,0
2334,37,3,1,3,0
2335,18,2,1,1,0
2336,53,8,1,7,0
2337,13,3,1,2,0
2338,86,16,7,4,0
2339,79,7,5,7,0
2340,15,1,1,1,0
2341,63,5,4,5,0
2342,26,7,5,4,0
2343,4,1,1,1,0
2344,59,8,1,6,0
2345,29,4,1,3,0
2346,15,2,1,2,0
2347,7,1,1,1,0
2348,22,3,1,2,0
2349,41,6,6,4,0
2350,7,1,1,1,0
2351,82,13,9,4,0
2352,23,6,3,3,0
2353,31,4,1,4,0
2354,12,2,1,2,0
2355,5,1,1,1,0
2356,41,8,3,3,0
2357,10,2,1,2,0
2358,7,1,1,1,0
2359,34,6,1,6,0
2360,26,5,5,2,0
2361,4,1,1,1,0
2362,15,3,1,2,0
2363,4,1,1,1,0
2364,4,1,1,1,0
2365,4,1,1,1,0
2366,7,1,1,1,0
2367,4,1,1,1,0
2368,4,1,1,1,0
2369,4,1,1,1,0
2370,4,1,1,1,0
2371,10,2,1,2,0
2372,4,1,1,1,0
2373,5,1,1,1,0
2374,7,1,1,1,0
2375,114,15,1,8,0
2376,14,2,1,1,0
2377,36,4,1,4,0
2378,4,1,1,1,0
2379,5,1,1,1,0
2380,25,2,1,2,0
2381,42,7,7,5,0
2382,16,2,1,2,0
2383,11,2,1,2,0
2384,27,3,1,1,0
2385,18,2,1,2,0
2386,22,2,1,2,0
2387,9,3,3,2,0
2388,35,11,5,4,0
2389,126,18,5,5,0
2390,67,7,5,2,0
2391,73,10,9,5,0
2392,48,6,3,3,0
2393,35,3,1,3,0
2394,18,2,1,1,0
2395,15,2,1,1,0
2396,13,2,1,2,0
2397,78,13,10,6,0
2398,194,31,20,5,0
2399,48,3,1,3,0
2400,11,2,1,2,0
2401,65,10,1,1,0
2402,50,2,1,1,0
2403,37,2,1,1,0
2404,23,4,3,2,0
2405,16,4,3,1,0
2406,44,10,4,4,0
2407,62,5,1,4,0
2408,37,6,4,2,0
2409,8,3,1,3,0
2410,11,2,1,2,0
2411,41,6,3,2,0
2412,53,3,1,3,0
2413,13,1,1,1,0
2414,164,18,5,13,0
2415,47,2,1,1,0
2416,26,1,1,1,0
2417,17,2,1,2,0
2418,4,1,1,1,0
2419,9,2,1,2,0
2420,33,3,1,1,0
2421,11,2,1,2,0
2422,32,8,5,4,0
2423,9,2,1,2,0
2424,21,4,4,1,0
2425,69,6,1,6,0
2426,96,9,6,7,0
2427,15,2,1,2,0
2428,55,3,3,3,0
2429,24,3,1,3,0
2430,90,9,7,4,0
2431,27,4,1,4,0
2432,23,3,1,3,0
2433,141,17,1,15,0
2434,18,2,1,2,0
2435,47,2,1,1,0
2436,56,3,1,1,0
2437,50,5,3,2,0
2438,23,1,1,1,0
2439,27,3,1,1,0
2440,34,6,3,1,0
2441,11,2,1,2,0
2442,9,2,1,2,0
2443,29,6,1,6,0
2444,12,4,4,4,0
2445,11,2,1,2,0
2446,55,4,1,4,0
2447,28,6,6,3,0
2448,11,3,3,2,0
2449,14,3,3,2,0
2450,24,3,1,3,0
2451,16,3,1,3,0
2452,38,2,1,2,0
2453,10,2,1,2,0
2454,12,2,1,2,0
2455,12,3,1,3,0
2456,16,2,1,1,0
2457,27,3,1,2,0
2458,28,3,1,1,0
2459,37,4,1,2,0
2460,29,3,1,2,0
2461,43,9,7,3,0
2462,28,3,1,2,0
2463,17,3,1,3,0
2464,33,5,3,3,0
2465,15,1,1,1,0
2466,50,6,5,1,0
2467,148,12,1,6,0
2468,40,10,6,1,0
2469,16,3,1,2,0
2470,22,8,4,1,0
2471,62,10,1,7,0
2472,34,5,3,3,0
2473,41,4,1,4,0
2474,8,1,1,1,0
2475,6,1,1,1,0
2476,65,10,1,10,0
2477,8,1,1,1,0
2478,37,4,1,4,0
2479,39,4,1,4,0
2480,39,4,1,4,0
2481,8,1,1,1,0
2482,58,8,8,5,0
2483,6,1,1,1,0
2484,8,1,1,1,0
2485,58,10,10,5,0
2486,9,2,1,2,0
2487,17,3,1,3,0
2488,14,2,1,2,0
2489,26,6,6,2,0
2490,9,2,1,2,0
2491,7,2,1,1,0
2492,44,4,1,4,0
2493,42,4,1,4,0
2494,41,4,1,4,0
2495,17,2,1,2,0
2496,17,11,8,1,0
2497,37,6,1,3,0
2498,33,7,6,4,0
2499,65,6,3,2,0
2500,21,4,1,3,0
2501,7,1,1,1,0
2502,14,4,3,2,0
2503,15,3,1,2,0
2504,9,4,3,2,0
2505,20,5,1,1,0
2506,4,2,1,1,0
2507,14,3,3,2,0
2508,43,11,11,2,0
2509,119,18,8,13,0
2510,4,1,1,1,0
2511,75,12,9,6,0
2512,9,2,1,2,0
2513,4,1,1,1,0
2514,35,13,10,5,0
2515,39,14,11,4,0
2516,34,4,4,4,0
2517,65,1,1,1,0
2518,189,1,1,1,0
2519,178,6,3,4,0
2520,146,1,1,1,0
2521,4,1,1,1,0
2522,41,3,1,3,0
2523,8,1,1,1,0
2524,32,10,1,1,0
2525,75,7,5,6,0
2526,91,2,1,1,0
2527,25,2,1,2,0
2528,24,4,3,2,0
2529,36,5,1,3,0
2530,4,1,1,1,0
2531,88,10,8,9,0
2532,34,1,1,1,0
2533,150,20,16,16,0
2534,10,1,1,1,0
2535,5,1,1,1,0
2536,12,1,1,1,0
2537,8,1,1,1,0
2538,4,1,1,1,0
2539,8,1,1,1,0
2540,45,9,6,2,0
2541,9,3,3,1,0
2542,9,3,3,1,0
2543,13,2,1,2,0
2544,12,2,1,2,0
2545,13,1,1,1,0
2546,28,9,9,1,0
2547,13,1,1,1,0
2548,26,8,8,1,0
2549,13,1,1,1,0
2550,22,6,6,1,0
2551,13,1,1,1,0
2552,20,5,5,1,0
2553,19,4,1,1,0
2554,47,5,1,3,0
2555,47,5,1,3,0
2556,16,2,1,2,0
2557,66,8,1,5,0
2558,68,8,1,5,0
2559,12,3,1,3,0
2560,17,6,6,1,0
2561,15,4,4,1,0
2562,16,2,1,2,0
2563,21,2,1,2,0
2564,15,2,1,2,0
2565,21,3,1,2,0
2566,20,4,1,2,0
2567,16,2,1,2,0
2568,50,4,1,3,0
2569,16,2,1,2,0
2570,46,6,1,3,0
2571,16,2,1,2,0
2572,13,4,1,3,0
2573,12,4,1,1,0
2574,17,2,1,1,0
2575,16,2,1,1,0
2576,16,2,1,1,0
2577,15,3,1,1,0
2578,36,7,1,3,0
2579,34,4,1,3,0
2580,4,1,1,1,0
2581,34,4,1,3,0
2582,14,2,1,1,0
2583,25,3,3,3,0
2584,28,6,5,3,0
2585,6,1,1,1,0
2586,70,8,8,8,0
2587,34,4,1,4,0
2588,27,3,1,3,0
2589,66,13,1,12,0
2590,21,3,1,1,0
2591,27,3,1,3,0
2592,18,2,1,2,0
2593,67,3,1,3,0
2594,32,5,5,3,0
2595,37,3,1,3,0
2596,56,8,1,6,0
2597,26,6,3,2,0
2598,14,4,1,3,0
2599,20,2,1,2,0
2600,20,3,1,2,0
2601,151,7,4,6,0
2602,8,1,1,1,0
2603,10,1,1,1,0
2604,79,8,1,3,0
2605,84,13,1,13,0
2606,58,7,1,6,0
2607,10,1,1,1,0
2608,8,1,1,1,0
2609,8,1,1,1,0
2610,8,1,1,1,0
2611,9,1,1,1,0
2612,6,1,1,1,0
2613,38,4,3,3,0
2614,9,1,1,1,0
2615,4,1,1,1,0
2616,5,1,1,1,0
2617,5,1,1,1,0
2618,25,4,4,1,0
2619,8,2,1,2,0
2620,11,2,1,2,0
2621,9,2,1,1,0
2622,27,3,3,1,0
2623,29,3,3,1,0
2624,28,3,3,1,0
2625,25,3,3,1,0
2626,8,1,1,1,0
2627,23,4,1,4,0
2628,25,2,1,2,0
2629,86,8,6,4,0
2630,93,9,7,5,0
2631,93,9,7,5,0
2632,109,12,6,4,0
2633,75,7,5,3,0
2634,38,4,1,4,0
2635,15,3,3,3,0
2636,27,2,1,2,0
2637,62,8,6,3,0
2638,37,4,4,2,0
2639,67,9,7,4,0
2640,66,9,7,4,0
2641,77,10,6,3,0
2642,48,7,5,2,0
2643,11,1,1,1,0
2644,12,3,3,2,0
2645,24,4,4,1,0
2646,23,4,1,2,0
2647,5,1,1,1,0
2648,12,2,1,2,0
2649,8,2,1,1,0
2650,8,2,1,1,0
2651,145,7,1,7,0
2652,39,6,6,5,0
2653,45,5,4,3,0
2654,29,4,4,3,0
2655,46,5,4,3,0
2656,49,6,4,3,0
2657,136,31,24,10,0
2658,17,3,1,1,0
2659,42,4,1,4,0
2660,43,16,10,13,0
2661,113,42,35,24,0
2662,149,31,24,13,0
2663,19,3,1,2,0
2664,203,17,8,14,0
2665,36,4,4,3,0
2666,133,24,20,15,0
2667,37,5,4,5,0
2668,43,4,1,4,0
2669,7,1,1,1,0
2670,5,1,1,1,0
2671,9,1,1,1,0
2672,73,9,6,8,0
2673,33,1,1,1,0
2674,40,2,1,2,0
2675,43,4,4,2,0
2676,102,1,1,1,0
2677,138,1,1,1,0
2678,109,1,1,1,0
2679,282,1,1,1,0
2680,16,2,1,2,0
2681,22,4,3,1,0
2682,74,5,4,5,0
2683,32,8,8,7,0
2684,11,1,1,1,0
2685,54,6,6,2,0
2686,4,1,1,1,0
2687,45,2,1,1,0
2688,39,3,3,2,0
2689,28,1,1,1,0
2690,30,2,1,2,0
2691,26,2,1,2,0
2692,54,7,6,7,0
2693,16,1,1,1,0
2694,15,1,1,1,0
2695,56,2,1,2,0
2696,10,1,1,1,0
2697,9,1,1,1,0
2698,66,8,7,6,0
2699,62,12,12,12,0
2700,27,2,1,2,0
2701,33,1,1,1,0
2702,20,1,1,1,0
2703,15,1,1,1,0
2704,27,5,5,5,0
2705,30,4,4,4,0
2706,48,5,5,4,0
2707,13,1,1,1,0
2708,21,5,5,4,0
2709,52,2,1,2,0
2710,4,1,1,1,0
2711,21,9,3,3,0
2712,35,3,1,3,0
2713,34,10,3,4,0
2714,10,2,1,1,0
2715,4,1,1,1,0
2716,18,2,1,1,0
2717,17,4,3,1,0
2718,34,6,6,2,0
2719,22,5,5,3,0
2720,9,2,1,2,0
2721,21,3,1,3,0
2722,15,4,1,3,0
2723,45,9,1,6,0
2724,23,4,4,2,0
2725,29,8,3,5,0
2726,81,11,5,7,0
2727,16,8,8,1,0
2728,26,4,1,4,0
2729,18,6,1,1,0
2730,15,2,1,2,0
2731,15,3,1,3,0
2732,14,5,1,1,0
2733,12,2,1,2,0
2734,15,2,1,2,0
2735,66,7,3,2,0
2736,74,8,4,3,0
2737,33,9,9,1,0
2738,25,4,1,3,0
2739,7,1,1,1,0
2740,18,4,4,2,0
2741,18,4,4,2,0
2742,13,2,1,2,0
2743,48,7,5,2,0
2744,59,9,7,3,0
2745,5,1,1,1,0
2746,25,9,5,5,0
2747,28,6,1,1,0
2748,15,4,4,1,0
2749,41,10,8,2,0
2750,65,25,1,1,0
2751,19,5,1,4,0
2752,36,3,1,2,0
2753,14,3,1,1,0
2754,14,3,1,1,0
2755,5,2,1,1,0
2756,4,1,1,1,0
2757,13,5,4,4,0
2758,61,24,4,12,0
2759,25,3,3,2,0
2760,93,34,28,7,0
2761,34,11,4,7,0
2762,40,11,5,6,0
2763,19,3,3,2,0
2764,13,3,3,2,0
2765,31,3,1,1,0
2766,13,3,1,3,0
2767,20,3,1,2,0
2768,13,3,1,3,0
2769,7,2,1,2,0
2770,21,3,1,2,0
2771,16,2,1,1,0
2772,4,1,1,1,0
2773,7,1,1,1,0
2774,9,2,1,2,0
2775,4,1,1,1,0
2776,17,3,1,3,0
2777,28,4,3,4,0
2778,16,3,1,3,0
2779,27,4,3,4,0
2780,10,1,1,1,0
2781,15,2,1,2,0
2782,19,3,3,2,0
2783,40,3,1,3,0
2784,6,2,1,2,0
2785,49,6,1,6,0
2786,61,7,4,6,0
2787,33,6,1,1,0
2788,4,1,1,1,0
2789,17,4,3,2,0
2790,4,1,1,1,0
2791,7,1,1,1,0
2792,62,1,1,1,0
2793,57,1,1,1,0
2794,15,2,1,2,0
2795,23,3,1,3,0
2796,13,1,1,1,0
2797,12,1,1,1,0
2798,11,2,1,2,0
2799,16,4,1,4,0
2800,23,2,1,1,0
2801,24,3,3,2,0
2802,22,4,4,2,0
2803,91,15,11,10,0
2804,22,4,4,2,0
2805,38,2,1,2,0
2806,22,4,4,2,0
2807,22,4,1,3,0
2808,122,22,22,8,0
2809,54,8,8,4,0
2810,41,11,5,4,0
2811,17,2,1,2,0
2812,10,1,1,1,0
2813,23,2,1,2,0
2814,240,16,10,11,0
2815,128,2,1,2,0
2816,105,1,1,1,0
2817,40,1,1,1,0
2818,49,1,1,1,0
2819,27,3,1,3,0
2820,8,1,1,1,0
2821,4,1,1,1,0
2822,36,3,1,3,0
2823,75,14,1,7,0
2824,76,12,7,8,0
2825,53,10,3,7,0
2826,17,5,1,2,0
2827,67,1,1,1,0
2828,42,1,1,1,0
2829,38,4,1,3,0
2830,19,2,1,1,0
2831,82,10,7,7,0
2832,102,13,1,6,0
2833,55,10,1,6,0
2834,40,4,1,3,0
2835,17,2,1,2,0
2836,15,1,1,1,0
2837,68,14,12,9,0
2838,33,6,5,4,0
2839,57,9,5,6,0
2840,28,5,1,2,0
2841,83,3,1,2,0
2842,150,18,15,7,0
2843,32,2,1,2,0
2844,35,4,1,4,0
2845,44,6,1,3,0
2846,26,6,1,3,0
2847,23,4,1,4,0
2848,56,9,6,2,0
2849,143,1,1,1,0
2850,71,4,1,3,0
2851,102,32,28,15,0
2852,11,1,1,1,0
2853,58,6,4,3,0
2854,6,1,1,1,0
2855,139,7,1,4,0
2856,69,10,4,7,0
2857,16,5,5,3,0
2858,14,4,4,3,0
2859,30,3,1,2,0
2860,109,11,8,5,0
2861,47,2,1,2,0
2862,25,3,1,2,0
2863,32,1,1,1,0
2864,36,3,3,2,0
2865,7,1,1,1,0
2866,53,10,1,2,0
2867,18,3,1,3,0
2868,19,1,1,1,0
2869,8,1,1,1,0
2870,51,6,1,3,0
2871,193,22,8,5,0
2872,45,19,15,1,0
2873,34,1,1,1,0
2874,7,1,1,1,0
2875,29,1,1,1,0
2876,12,4,3,3,0
2877,17,2,1,1,0
2878,9,3,1,1,0
2879,26,10,9,2,0
2880,20,7,6,2,0
2881,7,1,1,1,0
2882,46,5,1,2,0
2883,34,4,1,3,0
2884,54,7,1,4,0
2885,6,1,1,1,0
2886,25,2,1,2,0
2887,5,1,1,1,0
2888,8,1,1,1,0
2889,4,1,1,1,0
2890,4,1,1,1,0
2891,5,1,1,1,0
2892,18,7,7,3,0
2893,26,2,1,2,0
2894,15,3,1,3,0
2895,18,3,3,2,0
2896,14,3,3,2,0
2897,15,3,1,3,0
2898,18,3,1,3,0
2899,31,5,1,5,0
2900,4,1,1,1,0
2901,29,5,1,3,0
2902,15,3,1,3,0
2903,69,5,1,4,0
2904,37,10,9,1,0
2905,80,9,5,5,0
2906,82,13,9,7,0
2907,42,9,8,2,0
2908,12,1,1,1,0
2909,22,3,1,3,0
2910,4,1,1,1,0
2911,19,2,1,2,0
2912,13,2,1,2,0
2913,4,1,1,1,0
2914,4,1,1,1,0
2915,4,1,1,1,0
2916,15,2,1,2,0
2917,5,1,1,1,0
2918,43,7,1,4,0
2919,20,1,1,1,0
2920,25,6,4,3,0
2921,18,1,1,1,0
2922,11,2,1,1,0
2923,40,7,1,7,0
2924,69,12,1,12,0
2925,7,1,1,1,0
2926,12,1,1,1,0
2927,82,14,8,7,0
2928,29,3,1,3,0
2929,28,3,1,3,0
2930,6,1,1,1,0
2931,20,3,1,2,0
2932,45,8,8,3,0
2933,6,1,1,1,0
2934,4,1,1,1,0
2935,87,4,1,3,0
2936,37,7,6,3,0
2937,70,12,9,8,0
2938,40,11,11,7,0
2939,77,10,5,3,0
2940,17,3,3,1,0
2941,101,6,1,4,0
2942,51,4,1,2,0
2943,57,10,1,5,0
2944,55,11,3,7,0
2945,11,4,4,1,0
2946,137,23,5,13,0
2947,24,4,1,3,0
2948,30,5,5,1,0
2949,27,3,1,3,0
2950,21,4,1,2,0
2951,31,7,5,3,0
2952,25,5,5,3,0
2953,47,10,9,4,0
2954,25,4,4,3,0
2955,32,6,1,2,0
2956,17,3,1,2,0
2957,11,2,1,1,0
2958,13,5,1,5,0
2959,72,10,1,5,0
2960,10,2,1,1,0
2961,18,3,3,2,0
2962,34,5,1,1,0
2963,206,47,25,21,0
2964,10,3,3,2,0
2965,17,4,3,1,0
2966,15,4,3,1,0
2967,43,14,10,1,0
2968,8,2,1,2,0
2969,21,3,3,1,0
2970,45,8,6,6,0
2971,26,7,6,4,0
2972,27,7,3,2,0
2973,43,7,1,1,0
2974,32,5,1,3,0
2975,11,5,3,3,0
2976,35,12,12,8,0
2977,51,8,1,6,0
2978,8,4,3,2,0
2979,22,4,1,3,0
2980,44,10,8,7,0
2981,15,4,3,2,0
2982,13,4,1,4,0
2983,12,3,3,1,0
2984,75,12,1,12,0
2985,51,8,1,6,0
2986,30,7,1,5,0
2987,17,3,1,3,0
2988,25,3,1,1,0
2989,14,3,1,2,0
2990,22,5,4,3,0
2991,21,4,1,3,0
2992,79,8,4,2,0
2993,39,13,9,2,0
2994,8,4,3,1,0
2995,15,6,3,2,0
2996,13,3,1,3,0
2997,34,13,8,2,0
2998,56,12,12,7,0
2999,8,5,3,1,0
3000,13,4,3,1,0
3001,13,4,3,1,0
3002,7,2,1,2,0
3003,57,7,7,7,0
3004,26,3,1,3,0
3005,21,8,1,3,0
3006,19,4,1,2,0
3007,57,14,14,5,0
3008,14,3,3,2,0
3009,57,14,13,6,0
3010,36,7,7,2,0
3011,23,6,6,4,0
3012,15,4,1,2,0
3013,22,7,5,2,0
3014,18,9,9,1,0
3015,42,15,14,2,0
3016,8,2,1,1,0
3017,17,6,5,1,0
3018,59,17,14,9,0
3019,9,4,1,2,0
3020,90,10,9,6,0
3021,108,16,6,3,0
3022,9,3,1,2,0
3023,12,4,3,2,0
3024,8,2,1,2,0
3025,69,14,4,6,0
3026,43,8,5,4,0
3027,49,9,1,6,0
3028,62,19,15,11,0
3029,25,4,4,2,0
3030,30,5,3,3,0
3031,93,5,4,4,0
3032,64,10,1,7,0
3033,30,8,5,3,0
3034,50,13,4,1,0
3035,88,16,13,10,0
3036,12,4,3,2,0
3037,9,4,3,2,0
3038,70,1,1,1,0
3039,29,3,1,3,0
3040,26,6,6,5,0
3041,11,3,1,3,0
3042,12,1,1,1,0
3043,21,4,4,3,0
3044,136,13,8,5,0
3045,214,24,11,10,0
3046,14,4,4,4,0
3047,204,18,13,13,0
3048,10,3,1,2,0
3049,44,5,1,5,0
3050,17,8,6,5,0
3051,30,2,1,2,0
3052,15,4,1,3,0
3053,95,21,21,8,0
3054,19,6,3,2,0
3055,20,7,1,4,0
3056,20,4,4,1,0
3057,20,4,4,1,0
3058,64,1,1,1,0
3059,11,3,1,3,0
3060,65,18,4,12,0
3061,11,3,3,2,0
3062,13,4,4,1,0
3063,88,8,1,8,0
3064,78,9,8,7,0
3065,85,38,30,4,0
3066,23,8,4,2,0
3067,50,12,9,1,0
3068,89,9,3,8,0
3069,31,7,7,3,0
3070,67,7,3,6,0
3071,22,8,8,1,0
3072,38,3,1,2,0
3073,42,10,1,9,0
3074,24,3,1,3,0
3075,32,6,6,4,0
3076,39,6,4,4,0
3077,27,2,1,2,0
3078,31,5,4,2,0
3079,12,2,1,2,0
3080,11,1,1,1,0
3081,29,5,4,2,0
3082,75,10,5,3,0
3083,6,1,1,1,0
3084,32,5,3,3,0
3085,22,4,1,3,0
3086,22,1,1,1,0
3087,249,32,23,12,0
3088,16,2,1,2,0
3089,32,4,3,3,0
3090,21,3,3,2,0
3091,27,3,3,2,0
3092,28,6,3,6,0
3093,17,1,1,1,0
3094,8,1,1,1,0
3095,20,5,1,2,0
3096,12,1,1,1,0
3097,14,2,1,2,0
3098,14,4,3,2,0
3099,24,4,1,3,0
3100,24,2,1,2,0
3101,13,3,3,1,0
3102,17,2,1,2,0
3103,14,3,1,1,0
3104,42,6,3,5,0
3105,13,4,3,1,0
3106,15,4,3,1,0
3107,4,1,1,1,0
3108,17,1,1,1,0
3109,22,4,1,3,0
3110,19,4,1,4,0
3111,10,2,1,2,0
3112,17,3,1,3,0
3113,21,1,1,1,0
3114,24,5,1,3,0
3115,5,1,1,1,0
3116,22,4,1,1,0
3117,24,6,1,2,0
3118,58,14,6,5,0
3119,4,1,1,1,0
3120,12,2,1,2,0
3121,12,2,1,2,0
3122,6,1,1,1,0
3123,42,6,3,5,0
3124,47,4,1,4,0
3125,5,1,1,1,0
3126,5,1,1,1,0
3127,34,7,5,4,0
3128,4,1,1,1,0
3129,14,2,1,2,0
3130,4,1,1,1,0
3131,5,1,1,1,0
3132,4,1,1,1,0
3133,21,2,1,2,0
3134,5,1,1,1,0
3135,9,1,1,1,0
3136,15,2,1,2,0
3137,30,6,1,1,0
3138,14,4,1,2,0
3139,17,2,1,2,0
3140,12,4,3,2,0
3141,12,3,1,2,0
3142,41,3,1,2,0
3143,7,2,1,2,0
3144,11,2,1,2,0
3145,6,1,1,1,0
3146,20,2,1,2,0
3147,17,2,1,2,0
3148,5,1,1,1,0
3149,9,2,1,2,0
3150,44,2,1,2,0
3151,25,2,1,2,0
3152,5,1,1,1,0
3153,6,1,1,1,0
3154,7,1,1,1,0
3155,12,2,1,2,0
3156,21,3,3,2,0
3157,45,4,4,4,0
3158,19,1,1,1,0
3159,22,5,1,5,0
3160,10,2,1,2,0
3161,11,2,1,2,0
3162,10,2,1,2,0
3163,12,1,1,1,0
3164,18,1,1,1,0
3165,12,1,1,1,0
3166,14,1,1,1,0
3167,20,1,1,1,0
3168,14,1,1,1,0
3169,5,1,1,1,0
3170,7,2,1,2,0
3171,17,3,1,3,0
3172,8,1,1,1,0
3173,24,2,1,2,0
3174,24,2,1,2,0
3175,24,2,1,2,0
3176,13,3,1,2,0
3177,4,1,1,1,0
3178,12,1,1,1,0
3179,7,1,1,1,0
3180,6,1,1,1,0
3181,4,1,1,1,0
3182,4,1,1,1,0
3183,7,1,1,1,0
3184,7,2,1,2,0
3185,8,2,1,2,0
3186,14,2,1,2,0
3187,28,5,3,4,0
3188,23,8,5,3,0
3189,23,8,7,8,0
3190,24,2,1,2,0
3191,25,3,1,3,0
3192,15,2,1,1,0
3193,200,26,25,16,0
3194,22,9,9,8,0
3195,29,8,6,8,0
3196,168,44,42,34,0
3197,32,5,4,5,0
3198,102,17,14,15,0
3199,225,43,1,35,0
3200,37,9,7,5,0
3201,65,8,4,6,0
3202,17,7,7,7,0
3203,26,9,7,9,0
3204,13,5,4,5,0
3205,22,1,1,1,0
3206,13,2,1,2,0
3207,8,1,1,1,0
3208,6,1,1,1,0
3209,5,1,1,1,0
3210,6,1,1,1,0
3211,5,1,1,1,0
3212,17,5,3,3,0
3213,4,1,1,1,0
3214,12,1,1,1,0
3215,4,1,1,1,0
3216,4,1,1,1,0
3217,4,1,1,1,0
3218,4,1,1,1,0
3219,19,4,1,2,0
3220,97,16,7,3,0
3221,87,13,7,3,0
3222,51,15,12,2,0
3223,626,55,21,28,0
3224,25,4,1,4,0
3225,47,8,7,3,0
3226,42,7,6,3,0
3227,29,3,1,3,0
3228,6,1,1,1,0
3229,22,3,1,3,0
3230,20,2,1,2,0
3231,91,9,1,9,0
3232,10,1,1,1,0
3233,45,4,1,3,0
3234,20,2,1,1,0
3235,27,6,1,3,0
3236,14,1,1,1,0
3237,17,3,1,3,0
3238,30,5,3,2,0
3239,6,1,1,1,0
3240,72,6,1,1,0
3241,65,12,8,5,0
3242,47,4,1,3,0
3243,8,3,1,1,0
3244,5,1,1,1,0
3245,8,1,1,1,0
3246,61,13,9,5,0
3247,7,3,3,2,0
3248,54,9,6,4,0
3249,5,1,1,1,0
3250,12,3,3,2,0
3251,63,20,18,2,0
3252,45,4,1,2,0
3253,32,5,3,2,0
3254,10,3,3,2,0
3255,10,1,1,1,0
3256,33,5,1,2,0
3257,40,7,4,3,0
3258,39,7,4,3,0
3259,255,37,9,33,0
3260,20,3,1,1,0
3261,8,2,1,1,0
3262,4,1,1,1,0
3263,78,15,12,8,0
3264,30,4,1,2,0
3265,63,6,1,3,0
3266,21,3,1,3,0
3267,42,8,1,8,0
3268,32,7,1,6,0
3269,7,1,1,1,0
3270,7,1,1,1,0
3271,89,4,4,3,0
3272,48,10,8,5,0
3273,105,9,6,4,0
3274,122,13,6,8,0
3275,33,7,1,3,0
3276,55,7,1,3,0
3277,25,3,1,2,0
3278,76,11,5,6,0
3279,171,18,16,12,0
3280,13,2,1,1,0
3281,23,3,1,2,0
3282,21,3,1,1,0
3283,47,11,7,4,0
3284,107,10,9,1,0
3285,137,31,14,13,0
3286,105,21,6,13,0
3287,53,13,12,5,0
3288,31,5,1,5,0
3289,36,6,4,4,0
3290,32,6,4,5,0
3291,66,6,3,6,0
3292,40,5,1,5,0
3293,49,5,1,5,0
3294,4,1,1,1,0
3295,33,4,1,1,0
3296,132,15,9,6,0
3297,32,2,1,1,0
3298,4,1,1,1,0
